movieId,tagId,relevance
3030,1024,0.4215
3030,1029,0.58175
3030,1037,0.4815
3030,1040,0.56775
3030,1046,0.55
3030,1051,0.31025
3030,1062,0.48425
3030,1064,0.67425
3030,1070,0.58725
3030,1071,0.35625
3030,1072,0.5075
3030,1073,0.34025
3030,1084,0.749
3030,1085,0.646
3030,1089,0.642
3030,1090,0.78325
3030,1091,0.78625
3030,1092,0.67375
3030,1101,0.67175
3030,1104,0.48675
3030,1107,0.59125
3030,1109,0.3715
3030,1114,0.58275
3031,18,0.40125
3031,21,0.374
3031,38,0.37775
3031,100,0.39525
3031,169,0.382
3031,188,0.42425
3031,195,0.3435
3031,230,0.87075
3031,272,0.3585
3031,275,0.43125
3031,276,0.3735
3031,299,0.44925
3031,301,0.684
3031,302,0.3955
3031,308,0.31875
3031,333,0.55675
3031,368,0.3495
3031,374,0.30425
3031,378,0.48825
3031,389,0.419
3031,396,0.39075
3031,406,0.36925
3031,414,0.384
3031,415,0.461
3031,417,0.404
3031,418,0.5665
3031,424,0.3395
3031,445,0.31825
3031,455,0.73725
3031,464,0.35275
3031,468,0.4965
3031,505,0.59425
3031,522,0.41375
3031,528,0.7085
3031,529,0.77975
3031,533,0.30675
3031,585,0.318
3031,602,0.40875
3031,609,0.34975
3031,620,0.34275
3031,625,0.3305
3031,640,0.34825
3031,646,0.5485
3031,694,0.31
3031,726,0.305
3031,732,0.67175
3031,742,0.718
3031,763,0.36
3031,770,0.98
3031,777,0.3
3031,801,0.31925
3031,807,0.5845
3031,844,0.39375
3031,878,0.311
3031,879,0.80275
3031,886,0.30625
3031,893,0.376
3031,902,0.31275
3031,919,0.695
3031,920,0.939
3031,926,0.74775
3031,933,0.55625
3031,951,0.4695
3031,958,0.9995
3031,971,0.32025
3031,972,0.36875
3031,978,0.3825
3031,979,0.623
3031,1064,0.4175
3031,1070,0.349
3031,1071,0.37425
3031,1101,0.3375
3032,8,0.515
3032,18,0.32525
3032,19,0.6645
3032,20,0.40675
3032,21,0.6995
3032,22,0.8045
3032,29,0.38125
3032,46,0.86425
3032,48,0.34575
3032,52,0.66825
3032,70,0.9185
3032,84,0.323
3032,86,0.36275
3032,99,0.465
3032,100,0.3085
3032,107,0.94825
3032,113,0.6785
3032,121,0.461
3032,128,0.3145
3032,132,0.42475
3032,143,0.38625
3032,145,0.303
3032,152,0.30025
3032,153,0.39475
3032,154,0.462
3032,169,0.35225
3032,177,0.34175
3032,188,0.6105
3032,192,0.32225
3032,195,0.56475
3032,212,0.4225
3032,215,0.43425
3032,255,0.37525
3032,267,0.34925
3032,274,0.41575
3032,275,0.56725
3032,276,0.333
3032,277,0.38
3032,288,0.3295
3032,298,0.53025
3032,299,0.4285
3032,302,0.546
3032,311,0.591
3032,319,0.494
3032,335,0.3055
3032,336,0.6605
3032,337,0.65175
3032,344,0.3545
3032,345,0.42175
3032,349,0.93075
3032,368,0.3985
3032,374,0.482
3032,376,0.36275
3032,389,0.49025
3032,390,0.31475
3032,396,0.417
3032,401,0.35225
3032,415,0.35975
3032,419,0.79725
3032,420,0.79375
3032,442,0.3765
3032,445,0.39
3032,446,0.32825
3032,447,0.652
3032,452,0.44275
3032,454,0.5375
3032,458,0.34225
3032,464,0.48525
3032,468,0.4965
3032,469,0.38075
3032,473,0.393
3032,474,0.35175
3032,493,0.343
3032,527,0.43475
3032,530,0.5405
3032,538,0.54425
3032,547,0.36075
3032,553,0.404
3032,554,0.3085
3032,556,0.8535
3032,579,0.4295
3032,585,0.33225
3032,601,0.34225
3032,602,0.30425
3032,603,0.43025
3032,606,0.30425
3032,609,0.62175
3032,610,0.6495
3032,612,0.659
3032,616,0.4375
3032,620,0.369
3032,630,0.31475
3032,640,0.32425
3032,646,0.44125
3032,672,0.4955
3032,688,0.8325
3032,690,0.31575
3032,694,0.50725
3032,710,0.86375
3032,719,0.35375
3032,729,0.41925
3032,732,0.423
3032,739,0.413
3032,742,0.84025
3032,743,0.41725
3032,765,0.31825
3032,767,0.395
3032,802,0.968
3032,803,0.97725
3032,830,0.319
3032,844,0.48625
3032,867,0.31675
3032,870,0.5405
3032,882,0.3415
3032,886,0.93275
3032,887,0.97325
3032,888,0.54175
3032,889,0.9185
3032,890,0.9275
3032,919,0.375
3032,933,0.35475
3032,937,0.6345
3032,951,0.67375
3032,971,0.529
3032,998,0.84475
3032,999,0.495
3032,1000,0.36825
3032,1008,0.40975
3032,1012,0.70825
3032,1020,0.5945
3032,1024,0.38725
3032,1040,0.54975
3032,1058,0.37625
3032,1066,0.3455
3032,1067,0.416
3032,1069,0.43575
3032,1070,0.387
3032,1073,0.31225
3032,1084,0.5065
3032,1085,0.467
3032,1088,0.4905
3032,1090,0.5425
3032,1091,0.56
3032,1092,0.43525
3032,1101,0.7755
3032,1104,0.365
3032,1128,0.4115
3033,12,0.4075
3033,13,0.33475
3033,18,0.557
3033,21,0.3305
3033,29,0.482
3033,43,0.64325
3033,45,0.46675
3033,46,0.35075
3033,160,0.33925
3033,169,0.33575
3033,188,0.45425
3033,195,0.661
3033,203,0.301
3033,212,0.30825
3033,215,0.57175
3033,220,0.50925
3033,230,0.9785
3033,231,0.37825
3033,272,0.62875
3033,274,0.34575
3033,275,0.6945
3033,276,0.56625
3033,277,0.336
3033,285,0.5705
3033,298,0.54725
3033,299,0.48275
3033,302,0.49425
3033,328,0.3065
3033,332,0.41375
3033,333,0.61225
3033,368,0.353
3033,377,0.38975
3033,378,0.56025
3033,379,0.4975
3033,396,0.376
3033,406,0.41375
3033,414,0.423
3033,415,0.55975
3033,416,0.924
3033,417,0.92875
3033,418,0.85525
3033,419,0.304
3033,420,0.3805
3033,445,0.5085
3033,452,0.393
3033,454,0.34225
3033,455,0.94425
3033,464,0.67725
3033,468,0.6175
3033,469,0.726
3033,472,0.3185
3033,481,0.5105
3033,493,0.33975
3033,502,0.319
3033,504,0.54125
3033,505,0.9105
3033,506,0.38525
3033,528,0.77475
3033,529,0.78075
3033,533,0.46425
3033,536,0.31925
3033,601,0.332
3033,602,0.3265
3033,603,0.5105
3033,609,0.3315
3033,610,0.3055
3033,638,0.383
3033,640,0.362
3033,646,0.49825
3033,690,0.3395
3033,701,0.3395
3033,735,0.421
3033,742,0.737
3033,743,0.3495
3033,752,0.33675
3033,770,0.994
3033,777,0.54875
3033,816,0.4855
3033,830,0.74625
3033,844,0.32975
3033,860,0.30375
3033,867,0.3535
3033,877,0.67075
3033,878,0.4055
3033,879,0.416
3033,886,0.8745
3033,887,0.93525
3033,889,0.8925
3033,890,0.8845
3033,891,0.70725
3033,893,0.32025
3033,919,0.7005
3033,920,0.91025
3033,926,0.68075
3033,937,0.32025
3033,942,0.918
3033,943,0.935
3033,945,0.8725
3033,951,0.49075
3033,958,0.9985
3033,965,0.6185
3033,971,0.36175
3033,972,0.54125
3033,978,0.43275
3033,980,0.52875
3033,982,0.3245
3033,992,0.48425
3033,1012,0.35475
3033,1040,0.377
3033,1046,0.611
3033,1054,0.48375
3033,1057,0.39925
3033,1064,0.343
3033,1070,0.49375
3033,1071,0.78925
3033,1090,0.47725
3033,1091,0.31225
3033,1092,0.31675
3033,1104,0.48425
3034,8,0.32375
3034,21,0.49425
3034,22,0.5015
3034,29,0.54675
3034,61,0.54175
3034,62,0.93475
3034,63,0.95475
3034,64,0.99275
3034,94,0.3
3034,113,0.4095
3034,121,0.488
3034,128,0.36325
3034,176,0.384
3034,186,0.93375
3034,188,0.41325
3034,195,0.53725
3034,203,0.657
3034,204,0.51925
3034,215,0.91775
3034,220,0.61725
3034,244,0.3375
3034,277,0.44025
3034,278,0.6285
3034,279,0.35925
3034,299,0.3195
3034,302,0.46725
3034,309,0.90625
3034,310,0.99075
3034,328,0.37775
3034,350,0.53775
3034,355,0.40075
3034,364,0.3335
3034,371,0.61875
3034,372,0.34775
3034,374,0.606
3034,412,0.556
3034,414,0.5845
3034,415,0.7855
3034,417,0.399
3034,445,0.7565
3034,447,0.403
3034,452,0.54175
3034,454,0.3765
3034,455,0.54925
3034,464,0.58975
3034,468,0.4585
3034,469,0.46825
3034,470,0.326
3034,472,0.5825
3034,481,0.526
3034,490,0.39925
3034,497,0.30825
3034,504,0.34
3034,505,0.31
3034,519,0.309
3034,528,0.313
3034,529,0.442
3034,554,0.313
3034,584,0.4385
3034,585,0.31675
3034,588,0.597
3034,589,0.982
3034,602,0.3375
3034,603,0.33275
3034,604,0.85275
3034,613,0.4485
3034,638,0.46925
3034,646,0.48675
3034,675,0.3045
3034,686,0.52975
3034,691,0.32775
3034,742,0.731
3034,755,0.43125
3034,829,0.31225
3034,831,0.688
3034,844,0.36825
3034,863,0.4335
3034,864,0.546
3034,867,0.488
3034,921,0.353
3034,932,0.72675
3034,967,0.543
3034,971,0.642
3034,972,0.47625
3034,992,0.445
3034,1003,0.5985
3034,1007,0.9685
3034,1054,0.47675
3034,1062,0.5255
3034,1064,0.3025
3034,1071,0.38975
3034,1072,0.36
3034,1114,0.5965
3035,5,0.3945
3035,6,0.389
3035,19,0.40525
3035,21,0.581
3035,22,0.61025
3035,29,0.31
3035,30,0.47325
3035,33,0.42225
3035,49,0.33825
3035,51,0.33
3035,82,0.351
3035,86,0.46425
3035,107,0.42825
3035,109,0.5295
3035,113,0.517
3035,121,0.3695
3035,127,0.4405
3035,128,0.3115
3035,138,0.55775
3035,151,0.40275
3035,154,0.30775
3035,164,0.33725
3035,166,0.573
3035,169,0.339
3035,175,0.43225
3035,188,0.45475
3035,195,0.62275
3035,203,0.51675
3035,215,0.7715
3035,216,0.31975
3035,218,0.66425
3035,220,0.62625
3035,230,0.77
3035,235,0.3755
3035,258,0.64425
3035,260,0.65925
3035,262,0.34425
3035,269,0.31675
3035,270,0.48425
3035,277,0.6245
3035,299,0.69525
3035,302,0.53575
3035,314,0.48125
3035,323,0.918
3035,324,0.865
3035,328,0.61925
3035,338,0.70075
3035,353,0.5335
3035,354,0.64025
3035,355,0.34875
3035,362,0.466
3035,364,0.4515
3035,365,0.56225
3035,366,0.50725
3035,374,0.36075
3035,382,0.3325
3035,387,0.4215
3035,388,0.4915
3035,390,0.448
3035,391,0.59125
3035,401,0.625
3035,412,0.5835
3035,414,0.36175
3035,415,0.5475
3035,417,0.3355
3035,418,0.45975
3035,434,0.6715
3035,443,0.30375
3035,445,0.69025
3035,446,0.551
3035,447,0.3295
3035,449,0.308
3035,452,0.4985
3035,454,0.38025
3035,464,0.7785
3035,465,0.705
3035,467,0.32075
3035,468,0.7075
3035,469,0.82325
3035,472,0.477
3035,473,0.35925
3035,481,0.48475
3035,493,0.4945
3035,496,0.35625
3035,497,0.476
3035,504,0.30825
3035,505,0.3255
3035,508,0.35125
3035,519,0.50825
3035,524,0.33975
3035,528,0.5225
3035,529,0.66475
3035,531,0.7735
3035,536,0.891
3035,547,0.31425
3035,553,0.50325
3035,554,0.53275
3035,564,0.346
3035,566,0.30675
3035,568,0.371
3035,581,0.33575
3035,585,0.5185
3035,603,0.33925
3035,606,0.30425
3035,610,0.38825
3035,611,0.438
3035,646,0.78425
3035,668,0.3705
3035,669,0.429
3035,675,0.50475
3035,682,0.45025
3035,691,0.46875
3035,696,0.38075
3035,697,0.514
3035,710,0.32075
3035,717,0.4515
3035,719,0.30075
3035,742,0.79725
3035,743,0.45325
3035,745,0.70025
3035,746,0.554
3035,747,0.76775
3035,749,0.635
3035,750,0.88
3035,752,0.322
3035,753,0.37375
3035,756,0.458
3035,758,0.9995
3035,759,0.6885
3035,761,0.68775
3035,767,0.387
3035,774,0.3485
3035,777,0.49725
3035,791,0.59325
3035,794,0.34375
3035,797,0.38875
3035,798,0.44025
3035,800,0.439
3035,806,0.40575
3035,809,0.5255
3035,818,0.30925
3035,830,0.52175
3035,833,0.4455
3035,840,0.53725
3035,843,0.434
3035,844,0.60275
3035,845,0.34
3035,850,0.4345
3035,867,0.7375
3035,870,0.6975
3035,877,0.306
3035,878,0.391
3035,897,0.30675
3035,898,0.325
3035,900,0.71525
3035,936,0.4625
3035,967,0.5315
3035,971,0.67075
3035,972,0.47725
3035,992,0.512
3035,998,0.41875
3035,999,0.51725
3035,1008,0.8195
3035,1020,0.54225
3035,1035,0.59275
3035,1037,0.319
3035,1040,0.43375
3035,1054,0.345
3035,1062,0.56125
3035,1064,0.51925
3035,1065,0.39775
3035,1070,0.529
3035,1071,0.37625
3035,1072,0.4285
3035,1091,0.31825
3035,1096,0.749
3035,1097,0.46825
3035,1098,0.955
3035,1114,0.65325
3035,1118,0.48375
3035,1121,0.9935
3035,1126,0.9755
3036,9,0.33025
3036,12,0.97025
3036,18,0.34475
3036,21,0.3645
3036,22,0.66175
3036,29,0.59025
3036,34,0.43625
3036,46,0.6065
3036,48,0.41575
3036,59,0.31075
3036,62,0.30125
3036,107,0.401
3036,113,0.658
3036,121,0.5195
3036,122,0.4295
3036,162,0.5655
3036,169,0.46075
3036,188,0.43775
3036,192,0.34475
3036,203,0.30975
3036,212,0.65125
3036,220,0.33325
3036,240,0.468
3036,266,0.4345
3036,277,0.4505
3036,299,0.419
3036,302,0.67375
3036,304,0.34425
3036,323,0.468
3036,324,0.4475
3036,326,0.33225
3036,336,0.3335
3036,337,0.3165
3036,338,0.334
3036,351,0.309
3036,356,0.36525
3036,357,0.4275
3036,363,0.3195
3036,368,0.472
3036,377,0.48175
3036,378,0.502
3036,396,0.70625
3036,412,0.32275
3036,429,0.35275
3036,452,0.43425
3036,465,0.332
3036,468,0.37675
3036,472,0.44225
3036,493,0.61925
3036,508,0.58375
3036,527,0.89725
3036,529,0.35225
3036,530,0.33675
3036,531,0.329
3036,535,0.5165
3036,554,0.3015
3036,601,0.67725
3036,604,0.3305
3036,609,0.411
3036,614,0.35825
3036,640,0.4775
3036,646,0.4
3036,691,0.419
3036,694,0.3565
3036,708,0.606
3036,719,0.31675
3036,725,0.389
3036,727,0.55375
3036,728,0.301
3036,742,0.73775
3036,750,0.33375
3036,774,0.356
3036,779,0.445
3036,801,0.32325
3036,814,0.5855
3036,829,0.307
3036,840,0.3445
3036,844,0.37525
3036,845,0.4335
3036,870,0.55825
3036,883,0.37725
3036,886,0.322
3036,888,0.3865
3036,889,0.315
3036,892,0.33625
3036,899,0.3555
3036,921,0.405
3036,930,0.31275
3036,936,0.3145
3036,937,0.5195
3036,951,0.3585
3036,971,0.62225
3036,972,0.79175
3036,977,0.4825
3036,992,0.4735
3036,998,0.8985
3036,1012,0.74575
3036,1024,0.319
3036,1040,0.48775
3036,1051,0.36125
3036,1054,0.3525
3036,1062,0.35475
3036,1064,0.35125
3036,1065,0.43725
3036,1071,0.301
3036,1073,0.609
3036,1084,0.37375
3036,1090,0.63125
3036,1091,0.60825
3036,1092,0.5315
3036,1101,0.42375
3036,1104,0.3845
3037,8,0.6805
3037,10,0.31125
3037,12,0.475
3037,18,0.33025
3037,21,0.45425
3037,22,0.574
3037,29,0.4415
3037,30,0.78025
3037,33,0.4165
3037,46,0.7535
3037,55,0.355
3037,86,0.4245
3037,107,0.58975
3037,113,0.64475
3037,121,0.53
3037,122,0.634
3037,128,0.35675
3037,133,0.41775
3037,135,0.31075
3037,138,0.37925
3037,140,0.3915
3037,143,0.53575
3037,146,0.305
3037,152,0.3105
3037,162,0.483
3037,164,0.3125
3037,168,0.436
3037,169,0.60675
3037,175,0.358
3037,188,0.41425
3037,192,0.42075
3037,194,0.3865
3037,195,0.34925
3037,203,0.67775
3037,212,0.69225
3037,214,0.45375
3037,215,0.51125
3037,216,0.38425
3037,220,0.4695
3037,230,0.67275
3037,235,0.38625
3037,240,0.376
3037,258,0.542
3037,260,0.63075
3037,270,0.546
3037,275,0.49275
3037,277,0.646
3037,292,0.39525
3037,297,0.42
3037,299,0.795
3037,302,0.55325
3037,311,0.31625
3037,319,0.417
3037,323,0.68875
3037,324,0.81325
3037,328,0.38075
3037,338,0.3655
3037,348,0.31725
3037,351,0.39825
3037,355,0.361
3037,359,0.55475
3037,362,0.64925
3037,364,0.526
3037,365,0.59325
3037,366,0.41575
3037,368,0.34225
3037,387,0.33075
3037,388,0.40075
3037,391,0.43
3037,401,0.495
3037,412,0.59325
3037,417,0.44125
3037,431,0.82
3037,443,0.5155
3037,445,0.6545
3037,446,0.6005
3037,448,0.30875
3037,452,0.6595
3037,454,0.3305
3037,464,0.77125
3037,465,0.88975
3037,466,0.332
3037,468,0.68275
3037,469,0.79975
3037,472,0.72475
3037,473,0.45325
3037,478,0.30275
3037,481,0.86325
3037,493,0.66375
3037,497,0.52025
3037,504,0.52
3037,505,0.34725
3037,508,0.81625
3037,509,0.80675
3037,519,0.4645
3037,527,0.56775
3037,528,0.46525
3037,529,0.655
3037,531,0.64275
3037,532,0.3365
3037,536,0.897
3037,541,0.49875
3037,543,0.99875
3037,547,0.36425
3037,548,0.31825
3037,553,0.4275
3037,554,0.57925
3037,566,0.37625
3037,581,0.31075
3037,585,0.457
3037,600,0.41625
3037,601,0.58825
3037,602,0.41675
3037,603,0.32025
3037,605,0.866
3037,609,0.34025
3037,610,0.44725
3037,611,0.355
3037,634,0.7525
3037,640,0.39
3037,641,0.462
3037,646,0.90725
3037,668,0.42075
3037,669,0.39275
3037,675,0.48075
3037,682,0.35425
3037,690,0.64975
3037,691,0.874
3037,693,0.999
3037,710,0.32225
3037,717,0.52475
3037,719,0.3505
3037,726,0.326
3037,737,0.343
3037,742,0.8325
3037,743,0.436
3037,745,0.49775
3037,746,0.43925
3037,747,0.652
3037,749,0.70525
3037,750,0.836
3037,752,0.49875
3037,753,0.36625
3037,756,0.37425
3037,758,0.50475
3037,759,0.51925
3037,760,0.35725
3037,761,0.519
3037,767,0.30875
3037,777,0.368
3037,779,0.5305
3037,780,0.538
3037,791,0.52825
3037,798,0.51175
3037,800,0.50925
3037,806,0.62325
3037,809,0.69475
3037,829,0.383
3037,830,0.54825
3037,833,0.5225
3037,840,0.53175
3037,844,0.5605
3037,845,0.64
3037,850,0.36725
3037,867,0.621
3037,870,0.47025
3037,871,0.327
3037,877,0.57925
3037,878,0.62925
3037,883,0.40375
3037,900,0.5345
3037,910,0.307
3037,930,0.378
3037,936,0.7
3037,967,0.57525
3037,968,0.3035
3037,971,0.711
3037,972,0.85025
3037,982,0.303
3037,992,0.5975
3037,998,0.5905
3037,999,0.3205
3037,1008,0.534
3037,1012,0.378
3037,1024,0.65925
3037,1027,0.89725
3037,1035,0.4295
3037,1037,0.498
3037,1040,0.51475
3037,1054,0.3095
3037,1062,0.61825
3037,1064,0.51075
3037,1065,0.77875
3037,1066,0.6075
3037,1070,0.35075
3037,1071,0.5665
3037,1072,0.44375
3037,1073,0.34775
3037,1084,0.40175
3037,1085,0.568
3037,1090,0.49975
3037,1091,0.3955
3037,1092,0.44025
3037,1096,0.3595
3037,1107,0.64075
3037,1114,0.4315
3038,6,0.48
3038,8,0.34675
3038,21,0.5185
3038,22,0.5555
3038,28,0.33925
3038,30,0.636
3038,32,0.499
3038,33,0.49675
3038,46,0.75375
3038,49,0.32175
3038,67,0.42075
3038,75,0.36225
3038,79,0.3615
3038,86,0.55475
3038,93,0.30825
3038,107,0.41475
3038,109,0.39925
3038,113,0.4845
3038,126,0.3015
3038,128,0.6175
3038,133,0.344
3038,134,0.43075
3038,135,0.30225
3038,137,0.72575
3038,138,0.35075
3038,140,0.68375
3038,141,0.40575
3038,143,0.489
3038,160,0.58425
3038,164,0.3245
3038,169,0.39925
3038,173,0.36075
3038,175,0.50425
3038,188,0.44
3038,191,0.89425
3038,192,0.5505
3038,194,0.63975
3038,203,0.3755
3038,212,0.476
3038,215,0.7085
3038,220,0.626
3038,240,0.52175
3038,253,0.653
3038,258,0.86775
3038,260,0.3765
3038,267,0.42875
3038,269,0.5855
3038,270,0.92775
3038,274,0.39075
3038,275,0.5255
3038,277,0.5915
3038,282,0.98475
3038,285,0.41125
3038,286,0.397
3038,288,0.30025
3038,289,0.5105
3038,296,0.3715
3038,297,0.355
3038,299,0.3835
3038,302,0.536
3038,312,0.38025
3038,319,0.545
3038,323,0.68375
3038,324,0.89175
3038,328,0.58325
3038,335,0.3365
3038,338,0.3715
3038,344,0.30225
3038,351,0.67275
3038,355,0.313
3038,356,0.36175
3038,362,0.35475
3038,364,0.49575
3038,365,0.6285
3038,366,0.51875
3038,380,0.613
3038,391,0.64825
3038,393,0.33375
3038,401,0.5965
3038,424,0.336
3038,443,0.64075
3038,445,0.39275
3038,446,0.5405
3038,452,0.59075
3038,464,0.72975
3038,465,0.79475
3038,467,0.31025
3038,468,0.52275
3038,469,0.82525
3038,472,0.82725
3038,473,0.635
3038,474,0.31125
3038,475,0.342
3038,493,0.58475
3038,504,0.47625
3038,508,0.34775
3038,519,0.64575
3038,526,0.349
3038,531,0.617
3038,536,0.898
3038,547,0.343
3038,550,0.547
3038,551,0.4235
3038,553,0.6385
3038,554,0.74325
3038,557,0.3895
3038,558,0.30725
3038,565,0.48925
3038,582,0.35775
3038,585,0.3205
3038,601,0.385
3038,602,0.51275
3038,603,0.38825
3038,610,0.49425
3038,613,0.31975
3038,619,0.4145
3038,621,0.32525
3038,627,0.93225
3038,634,0.7615
3038,640,0.37375
3038,641,0.509
3038,645,0.47125
3038,646,0.64025
3038,668,0.75775
3038,669,0.357
3038,675,0.507
3038,682,0.437
3038,683,0.311
3038,691,0.71175
3038,711,0.33875
3038,717,0.30975
3038,719,0.3305
3038,726,0.40825
3038,730,0.32675
3038,731,0.451
3038,733,0.7915
3038,737,0.3475
3038,742,0.83
3038,745,0.63175
3038,746,0.52125
3038,747,0.8445
3038,749,0.40375
3038,750,0.8575
3038,753,0.47675
3038,756,0.40775
3038,758,0.5035
3038,759,0.7105
3038,760,0.417
3038,761,0.50075
3038,766,0.414
3038,767,0.54825
3038,768,0.32875
3038,771,0.479
3038,773,0.3615
3038,777,0.44675
3038,791,0.3455
3038,797,0.3805
3038,798,0.90125
3038,799,0.84625
3038,800,0.86075
3038,801,0.53725
3038,806,0.59175
3038,818,0.343
3038,823,0.48825
3038,824,0.349
3038,829,0.3325
3038,830,0.71375
3038,833,0.38
3038,836,0.70975
3038,837,0.8345
3038,840,0.6655
3038,844,0.53425
3038,845,0.445
3038,846,0.415
3038,850,0.337
3038,867,0.73875
3038,876,0.41325
3038,877,0.791
3038,878,0.9125
3038,897,0.4885
3038,899,0.33175
3038,907,0.33325
3038,909,0.42875
3038,910,0.35475
3038,911,0.56375
3038,931,0.645
3038,936,0.85625
3038,950,0.30125
3038,971,0.49925
3038,972,0.59725
3038,982,0.417
3038,992,0.45425
3038,997,0.406
3038,999,0.4125
3038,1008,0.8115
3038,1019,0.87725
3038,1020,0.51475
3038,1024,0.3185
3038,1037,0.68875
3038,1051,0.45875
3038,1054,0.3375
3038,1062,0.325
3038,1064,0.3765
3038,1072,0.453
3038,1073,0.504
3038,1084,0.41125
3038,1085,0.46025
3038,1089,0.54425
3038,1091,0.31875
3038,1114,0.69875
3038,1119,0.39875
3038,1123,0.38825
3039,3,0.32525
3039,5,0.4045
3039,9,0.8665
3039,13,0.6015
3039,18,0.308
3039,19,0.355
3039,21,0.44625
3039,22,0.3625
3039,32,0.32825
3039,33,0.41875
3039,46,0.301
3039,49,0.5455
3039,86,0.36275
3039,108,0.3685
3039,113,0.3405
3039,128,0.34975
3039,167,0.6715
3039,169,0.35325
3039,170,0.45475
3039,173,0.55225
3039,181,0.602
3039,182,0.44675
3039,188,0.497
3039,195,0.73175
3039,203,0.44425
3039,215,0.84675
3039,216,0.37125
3039,220,0.66425
3039,230,0.97675
3039,231,0.38925
3039,240,0.36775
3039,247,0.544
3039,255,0.357
3039,258,0.63275
3039,260,0.3385
3039,268,0.52075
3039,272,0.48475
3039,275,0.44725
3039,277,0.57275
3039,288,0.30575
3039,299,0.51125
3039,302,0.545
3039,323,0.46125
3039,324,0.73325
3039,328,0.66375
3039,333,0.4065
3039,338,0.4145
3039,355,0.563
3039,364,0.66125
3039,365,0.58
3039,366,0.4415
3039,374,0.33475
3039,378,0.32825
3039,379,0.77275
3039,382,0.40175
3039,387,0.43725
3039,388,0.44125
3039,389,0.31
3039,401,0.4955
3039,403,0.70125
3039,412,0.37
3039,414,0.42425
3039,415,0.668
3039,416,0.84125
3039,417,0.8655
3039,418,0.42525
3039,419,0.31675
3039,424,0.3215
3039,429,0.51225
3039,445,0.73525
3039,446,0.566
3039,447,0.38825
3039,452,0.50775
3039,455,0.706
3039,464,0.78175
3039,465,0.70275
3039,468,0.61875
3039,469,0.82775
3039,472,0.819
3039,481,0.496
3039,490,0.39175
3039,493,0.41375
3039,504,0.682
3039,505,0.82625
3039,506,0.31725
3039,516,0.882
3039,519,0.37525
3039,524,0.32425
3039,528,0.36475
3039,529,0.55125
3039,531,0.3425
3039,536,0.62375
3039,553,0.49775
3039,554,0.549
3039,566,0.37625
3039,585,0.441
3039,601,0.32275
3039,602,0.33775
3039,603,0.46975
3039,609,0.4035
3039,627,0.4705
3039,634,0.33975
3039,640,0.56
3039,646,0.77275
3039,656,0.34925
3039,658,0.32275
3039,668,0.37
3039,677,0.408
3039,682,0.31875
3039,691,0.3245
3039,704,0.354
3039,705,0.568
3039,710,0.3155
3039,726,0.3715
3039,731,0.732
3039,732,0.401
3039,742,0.73425
3039,743,0.49975
3039,745,0.5185
3039,746,0.5085
3039,747,0.339
3039,750,0.673
3039,752,0.47975
3039,758,0.47825
3039,759,0.386
3039,761,0.55725
3039,777,0.562
3039,787,0.42025
3039,797,0.4225
3039,801,0.3035
3039,805,0.536
3039,807,0.32925
3039,809,0.48525
3039,819,0.4615
3039,830,0.6395
3039,833,0.59625
3039,835,0.396
3039,837,0.897
3039,844,0.46875
3039,850,0.7695
3039,867,0.555
3039,870,0.43275
3039,877,0.5515
3039,878,0.3215
3039,879,0.88325
3039,893,0.5385
3039,894,0.30775
3039,897,0.3705
3039,911,0.4295
3039,919,0.46225
3039,920,0.56
3039,926,0.45875
3039,936,0.6095
3039,967,0.355
3039,968,0.357
3039,971,0.676
3039,972,0.572
3039,992,0.66475
3039,998,0.30075
3039,999,0.59625
3039,1000,0.4765
3039,1004,0.8555
3039,1008,0.4005
3039,1020,0.43325
3039,1025,0.4115
3039,1040,0.43325
3039,1051,0.4305
3039,1053,0.36
3039,1054,0.48475
3039,1057,0.32425
3039,1062,0.40525
3039,1064,0.42075
3039,1070,0.44825
3039,1071,0.744
3039,1072,0.47475
3039,1073,0.34475
3039,1084,0.41825
3039,1090,0.31925
3039,1091,0.3465
3039,1092,0.3205
3039,1114,0.4905
3040,8,0.35525
3040,9,0.43575
3040,13,0.6995
3040,18,0.306
3040,21,0.36575
3040,26,0.59225
3040,94,0.5115
3040,169,0.39725
3040,176,0.9995
3040,177,0.461
3040,188,0.4095
3040,195,0.492
3040,203,0.4945
3040,215,0.472
3040,230,0.9
3040,235,0.44775
3040,236,0.504
3040,239,0.30575
3040,255,0.383
3040,270,0.30475
3040,272,0.33
3040,274,0.46075
3040,275,0.615
3040,276,0.61875
3040,277,0.34425
3040,299,0.35225
3040,302,0.459
3040,324,0.33125
3040,328,0.515
3040,332,0.333
3040,333,0.44475
3040,338,0.3915
3040,354,0.35925
3040,355,0.3585
3040,374,0.32875
3040,387,0.55925
3040,388,0.66275
3040,389,0.31775
3040,406,0.35975
3040,412,0.42825
3040,414,0.71975
3040,415,0.789
3040,416,0.42
3040,417,0.68325
3040,427,0.30575
3040,445,0.5745
3040,447,0.4195
3040,452,0.53175
3040,455,0.91675
3040,464,0.49375
3040,468,0.41725
3040,469,0.5065
3040,471,0.41475
3040,474,0.321
3040,493,0.33775
3040,503,0.4115
3040,504,0.379
3040,505,0.54625
3040,519,0.31925
3040,528,0.4135
3040,529,0.578
3040,588,0.47425
3040,594,0.32675
3040,602,0.36925
3040,603,0.4875
3040,609,0.312
3040,620,0.3515
3040,646,0.606
3040,701,0.659
